t,event_type,task_id,robot_id,payload_json
112.000,DETECTED,roi-021,r00,"{""event_created_at"":59.83457906741547,""latency"":52.16542093258453}"
112.000,ANNOUNCE,roi-021,r00,"{""deadline"":113.0,""duration"":10.0,""k"":1.0,""lam"":0.00693,""n_req"":3,""p0"":0.8,""pos"":[1.8402649571602288,0.2210284898876121],""sender"":""r00"",""t"":112.0,""t_ref"":112.0,""task_id"":""roi-021"",""type"":""surround""}"
112.100,BID,roi-021,r00,"{""cost"":0.09567535228579574,""sender"":""r00"",""t"":112.1,""task_id"":""roi-021""}"
112.100,BID,roi-021,r01,"{""cost"":0.5752972138488923,""sender"":""r01"",""t"":112.1,""task_id"":""roi-021""}"
112.100,BID,roi-021,r02,"{""cost"":0.42485258740050774,""sender"":""r02"",""t"":112.1,""task_id"":""roi-021""}"
112.100,BID,roi-021,r03,"{""cost"":0.49859933943099116,""sender"":""r03"",""t"":112.1,""task_id"":""roi-021""}"
112.100,BID,roi-021,r04,"{""cost"":0.3564544642328843,""sender"":""r04"",""t"":112.1,""task_id"":""roi-021""}"
112.100,BID,roi-021,r05,"{""cost"":0.49490374798901693,""sender"":""r05"",""t"":112.1,""task_id"":""roi-021""}"
112.100,BID,roi-021,r06,"{""cost"":0.13186352935827678,""sender"":""r06"",""t"":112.1,""task_id"":""roi-021""}"
112.100,ANNOUNCE,survey-15-0001,r01,"{""deadline"":113.1,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.4000000000000001],""sender"":""r01"",""t"":112.1,""t_ref"":0.0,""task_id"":""survey-15-0001"",""type"":""survey""}"
112.100,ANNOUNCE,survey-16-0002,r02,"{""deadline"":113.1,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,1.4000000000000001],""sender"":""r02"",""t"":112.1,""t_ref"":0.0,""task_id"":""survey-16-0002"",""type"":""survey""}"
112.800,DONE,roi-007,r01,"{""sender"":""r01"",""t"":112.8,""task_id"":""roi-007""}"
113.000,AWARD,roi-021,r00,"{""sender"":""r00"",""t"":113.0,""task_id"":""roi-021"",""winners"":[""r00"",""r06"",""r04""]}"
113.000,ANNOUNCE,survey-20-0067,r06,"{""deadline"":114.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.8],""sender"":""r06"",""t"":113.0,""t_ref"":0.0,""task_id"":""survey-20-0067"",""type"":""survey""}"
113.100,RELEASE,survey-04-0061,r00,"{""reason"":""preempted"",""sender"":""r00"",""t"":113.1,""task_id"":""survey-04-0061""}"
113.100,BID,survey-20-0067,r01,"{""cost"":0.4294424177547383,""sender"":""r01"",""t"":113.1,""task_id"":""survey-20-0067""}"
113.100,RELEASE,survey-22-0063,r04,"{""reason"":""preempted"",""sender"":""r04"",""t"":113.1,""task_id"":""survey-22-0063""}"
113.100,RELEASE,survey-05-0065,r06,"{""reason"":""preempted"",""sender"":""r06"",""t"":113.1,""task_id"":""survey-05-0065""}"
113.100,ANNOUNCE,survey-15-0001,r01,"{""deadline"":114.1,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.4000000000000001],""sender"":""r01"",""t"":113.1,""t_ref"":0.0,""task_id"":""survey-15-0001"",""type"":""survey""}"
113.100,ANNOUNCE,survey-16-0002,r02,"{""deadline"":114.1,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,1.4000000000000001],""sender"":""r02"",""t"":113.1,""t_ref"":0.0,""task_id"":""survey-16-0002"",""type"":""survey""}"
113.200,ANNOUNCE,survey-22-0063,r01,"{""deadline"":114.2,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.0,1.8],""sender"":""r01"",""t"":113.2,""t_ref"":86.5,""task_id"":""survey-22-0063"",""type"":""survey""}"
113.200,ANNOUNCE,survey-04-0061,r04,"{""deadline"":114.2,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,0.2],""sender"":""r04"",""t"":113.2,""t_ref"":11.5,""task_id"":""survey-04-0061"",""type"":""survey""}"
113.200,ANNOUNCE,survey-05-0065,r05,"{""deadline"":114.2,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,0.6000000000000001],""sender"":""r05"",""t"":113.2,""t_ref"":66.0,""task_id"":""survey-05-0065"",""type"":""survey""}"
114.000,ANNOUNCE,survey-19-0068,r05,"{""deadline"":115.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.4000000000000001],""sender"":""r05"",""t"":114.0,""t_ref"":0.0,""task_id"":""survey-19-0068"",""type"":""survey""}"
114.000,ANNOUNCE,survey-24-0069,r03,"{""deadline"":115.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.8],""sender"":""r03"",""t"":114.0,""t_ref"":0.0,""task_id"":""survey-24-0069"",""type"":""survey""}"
114.000,AWARD,survey-20-0067,r06,"{""sender"":""r06"",""t"":114.0,""task_id"":""survey-20-0067"",""winners"":[""r01""]}"
114.100,FAILED,survey-15-0001,r01,{}
114.100,FAILED,survey-16-0002,r02,{}
114.200,ANNOUNCE,survey-22-0063,r01,"{""deadline"":115.2,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.0,1.8],""sender"":""r01"",""t"":114.2,""t_ref"":86.5,""task_id"":""survey-22-0063"",""type"":""survey""}"
114.200,ANNOUNCE,survey-04-0061,r04,"{""deadline"":115.2,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,0.2],""sender"":""r04"",""t"":114.2,""t_ref"":11.5,""task_id"":""survey-04-0061"",""type"":""survey""}"
114.200,ANNOUNCE,survey-05-0065,r05,"{""deadline"":115.2,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,0.6000000000000001],""sender"":""r05"",""t"":114.2,""t_ref"":66.0,""task_id"":""survey-05-0065"",""type"":""survey""}"
115.000,ANNOUNCE,survey-24-0069,r03,"{""deadline"":116.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.8],""sender"":""r03"",""t"":115.0,""t_ref"":0.0,""task_id"":""survey-24-0069"",""type"":""survey""}"
115.000,ANNOUNCE,survey-19-0068,r05,"{""deadline"":116.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.4000000000000001],""sender"":""r05"",""t"":115.0,""t_ref"":0.0,""task_id"":""survey-19-0068"",""type"":""survey""}"
115.200,ANNOUNCE,survey-22-0063,r01,"{""deadline"":116.2,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.0,1.8],""sender"":""r01"",""t"":115.2,""t_ref"":86.5,""task_id"":""survey-22-0063"",""type"":""survey""}"
115.200,ANNOUNCE,survey-04-0061,r04,"{""deadline"":116.2,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,0.2],""sender"":""r04"",""t"":115.2,""t_ref"":11.5,""task_id"":""survey-04-0061"",""type"":""survey""}"
115.200,ANNOUNCE,survey-05-0065,r05,"{""deadline"":116.2,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,0.6000000000000001],""sender"":""r05"",""t"":115.2,""t_ref"":66.0,""task_id"":""survey-05-0065"",""type"":""survey""}"
116.000,ANNOUNCE,survey-00-0070,r00,"{""deadline"":117.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,0.2],""sender"":""r00"",""t"":116.0,""t_ref"":7.5,""task_id"":""survey-00-0070"",""type"":""survey""}"
116.000,ANNOUNCE,survey-10-0071,r03,"{""deadline"":117.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.0],""sender"":""r03"",""t"":116.0,""t_ref"":53.0,""task_id"":""survey-10-0071"",""type"":""survey""}"
116.000,ANNOUNCE,survey-24-0069,r03,"{""deadline"":117.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.8],""sender"":""r03"",""t"":116.0,""t_ref"":0.0,""task_id"":""survey-24-0069"",""type"":""survey""}"
116.000,ANNOUNCE,survey-19-0068,r05,"{""deadline"":117.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.4000000000000001],""sender"":""r05"",""t"":116.0,""t_ref"":0.0,""task_id"":""survey-19-0068"",""type"":""survey""}"
116.200,FAILED,survey-22-0063,r01,{}
116.200,FAILED,survey-04-0061,r04,{}
116.200,FAILED,survey-05-0065,r05,{}
116.800,DONE,survey-23-0056,r05,"{""sender"":""r05"",""t"":116.8,""task_id"":""survey-23-0056""}"
117.000,ANNOUNCE,survey-00-0070,r00,"{""deadline"":118.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,0.2],""sender"":""r00"",""t"":117.0,""t_ref"":7.5,""task_id"":""survey-00-0070"",""type"":""survey""}"
117.000,FAILED,survey-24-0069,r03,{}
117.000,ANNOUNCE,survey-10-0071,r03,"{""deadline"":118.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.0],""sender"":""r03"",""t"":117.0,""t_ref"":53.0,""task_id"":""survey-10-0071"",""type"":""survey""}"
117.000,FAILED,survey-19-0068,r05,{}
117.100,BID,survey-00-0070,r05,"{""cost"":0.6991983671432066,""sender"":""r05"",""t"":117.1,""task_id"":""survey-00-0070""}"
118.000,AWARD,survey-00-0070,r00,"{""sender"":""r00"",""t"":118.0,""task_id"":""survey-00-0070"",""winners"":[""r05""]}"
118.000,ANNOUNCE,survey-10-0071,r03,"{""deadline"":119.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.0],""sender"":""r03"",""t"":118.0,""t_ref"":53.0,""task_id"":""survey-10-0071"",""type"":""survey""}"
119.000,FAILED,survey-10-0071,r03,{}
123.500,DONE,survey-17-0066,r03,"{""sender"":""r03"",""t"":123.5,""task_id"":""survey-17-0066""}"
124.100,DONE,survey-21-0062,r02,"{""sender"":""r02"",""t"":124.1,""task_id"":""survey-21-0062""}"
126.000,ANNOUNCE,survey-01-0072,r01,"{""deadline"":127.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,0.2],""sender"":""r01"",""t"":126.0,""t_ref"":106.5,""task_id"":""survey-01-0072"",""type"":""survey""}"
126.000,ANNOUNCE,survey-08-0073,r01,"{""deadline"":127.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.4000000000000001,0.6000000000000001],""sender"":""r01"",""t"":126.0,""t_ref"":107.0,""task_id"":""survey-08-0073"",""type"":""survey""}"
126.100,BID,survey-08-0073,r02,"{""cost"":0.48503262668934194,""sender"":""r02"",""t"":126.1,""task_id"":""survey-08-0073""}"
126.100,BID,survey-01-0072,r03,"{""cost"":0.4285797033536242,""sender"":""r03"",""t"":126.1,""task_id"":""survey-01-0072""}"
126.100,BID,survey-01-0072,r05,"{""cost"":0.4058594228091701,""sender"":""r05"",""t"":126.1,""task_id"":""survey-01-0072""}"
127.000,AWARD,survey-01-0072,r01,"{""sender"":""r01"",""t"":127.0,""task_id"":""survey-01-0072"",""winners"":[""r05""]}"
127.000,AWARD,survey-08-0073,r01,"{""sender"":""r01"",""t"":127.0,""task_id"":""survey-08-0073"",""winners"":[""r02""]}"
128.000,ANNOUNCE,survey-02-0074,r02,"{""deadline"":129.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.0,0.2],""sender"":""r02"",""t"":128.0,""t_ref"":108.5,""task_id"":""survey-02-0074"",""type"":""survey""}"
128.000,ANNOUNCE,survey-07-0075,r00,"{""deadline"":129.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.0,0.6000000000000001],""sender"":""r00"",""t"":128.0,""t_ref"":109.5,""task_id"":""survey-07-0075"",""type"":""survey""}"
128.100,BID,survey-02-0074,r03,"{""cost"":0.42937052269206,""sender"":""r03"",""t"":128.1,""task_id"":""survey-02-0074""}"
129.000,ANNOUNCE,survey-07-0075,r00,"{""deadline"":130.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.0,0.6000000000000001],""sender"":""r00"",""t"":129.0,""t_ref"":109.5,""task_id"":""survey-07-0075"",""type"":""survey""}"
129.000,AWARD,survey-02-0074,r02,"{""sender"":""r02"",""t"":129.0,""task_id"":""survey-02-0074"",""winners"":[""r03""]}"
130.000,ANNOUNCE,survey-07-0075,r00,"{""deadline"":131.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.0,0.6000000000000001],""sender"":""r00"",""t"":130.0,""t_ref"":109.5,""task_id"":""survey-07-0075"",""type"":""survey""}"
131.000,FAILED,survey-07-0075,r00,{}
132.100,DONE,survey-20-0067,r01,"{""sender"":""r01"",""t"":132.1,""task_id"":""survey-20-0067""}"
134.000,ANNOUNCE,survey-15-0076,r01,"{""deadline"":135.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.4000000000000001],""sender"":""r01"",""t"":134.0,""t_ref"":0.0,""task_id"":""survey-15-0076"",""type"":""survey""}"
134.000,ANNOUNCE,survey-06-0077,r06,"{""deadline"":135.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,0.6000000000000001],""sender"":""r06"",""t"":134.0,""t_ref"":114.0,""task_id"":""survey-06-0077"",""type"":""survey""}"
134.000,ANNOUNCE,survey-03-0078,r03,"{""deadline"":135.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.4000000000000001,0.2],""sender"":""r03"",""t"":134.0,""t_ref"":114.5,""task_id"":""survey-03-0078"",""type"":""survey""}"
134.100,BID,survey-03-0078,r01,"{""cost"":0.6822180488620673,""sender"":""r01"",""t"":134.1,""task_id"":""survey-03-0078""}"
135.000,ANNOUNCE,survey-15-0076,r01,"{""deadline"":136.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.4000000000000001],""sender"":""r01"",""t"":135.0,""t_ref"":0.0,""task_id"":""survey-15-0076"",""type"":""survey""}"
135.000,AWARD,survey-03-0078,r03,"{""sender"":""r03"",""t"":135.0,""task_id"":""survey-03-0078"",""winners"":[""r01""]}"
135.000,ANNOUNCE,survey-06-0077,r06,"{""deadline"":136.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,0.6000000000000001],""sender"":""r06"",""t"":135.0,""t_ref"":114.0,""task_id"":""survey-06-0077"",""type"":""survey""}"
136.000,ANNOUNCE,survey-19-0079,r05,"{""deadline"":137.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.4000000000000001],""sender"":""r05"",""t"":136.0,""t_ref"":0.0,""task_id"":""survey-19-0079"",""type"":""survey""}"
136.000,ANNOUNCE,survey-24-0080,r03,"{""deadline"":137.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.8],""sender"":""r03"",""t"":136.0,""t_ref"":0.0,""task_id"":""survey-24-0080"",""type"":""survey""}"
136.000,ANNOUNCE,survey-22-0081,r01,"{""deadline"":137.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.0,1.8],""sender"":""r01"",""t"":136.0,""t_ref"":86.5,""task_id"":""survey-22-0081"",""type"":""survey""}"
136.000,ANNOUNCE,survey-15-0076,r01,"{""deadline"":137.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.4000000000000001],""sender"":""r01"",""t"":136.0,""t_ref"":0.0,""task_id"":""survey-15-0076"",""type"":""survey""}"
136.000,ANNOUNCE,survey-06-0077,r06,"{""deadline"":137.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,0.6000000000000001],""sender"":""r06"",""t"":136.0,""t_ref"":114.0,""task_id"":""survey-06-0077"",""type"":""survey""}"
136.500,DETECTED,roi-014,r05,"{""event_created_at"":121.68152125191037,""latency"":14.818478748089632}"
136.500,ANNOUNCE,roi-014,r05,"{""deadline"":137.5,""duration"":15.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.6,""pos"":[0.5259428528489447,0.4140712905106491],""sender"":""r05"",""t"":136.5,""t_ref"":136.5,""task_id"":""roi-014"",""type"":""guard""}"
136.600,BID,roi-014,r00,"{""cost"":0.6255394248082884,""sender"":""r00"",""t"":136.6,""task_id"":""roi-014""}"
136.600,BID,roi-014,r01,"{""cost"":0.464173837153309,""sender"":""r01"",""t"":136.6,""task_id"":""roi-014""}"
136.600,BID,roi-014,r02,"{""cost"":0.3020679545132798,""sender"":""r02"",""t"":136.6,""task_id"":""roi-014""}"
136.600,BID,roi-014,r03,"{""cost"":0.19843071608949633,""sender"":""r03"",""t"":136.6,""task_id"":""roi-014""}"
136.600,BID,roi-014,r04,"{""cost"":0.6316022125255429,""sender"":""r04"",""t"":136.6,""task_id"":""roi-014""}"
136.600,BID,roi-014,r05,"{""cost"":0.09867180286344368,""sender"":""r05"",""t"":136.6,""task_id"":""roi-014""}"
136.600,BID,roi-014,r06,"{""cost"":0.631972663964017,""sender"":""r06"",""t"":136.6,""task_id"":""roi-014""}"
137.000,FAILED,survey-15-0076,r01,{}
137.000,ANNOUNCE,survey-22-0081,r01,"{""deadline"":138.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.0,1.8],""sender"":""r01"",""t"":137.0,""t_ref"":86.5,""task_id"":""survey-22-0081"",""type"":""survey""}"
137.000,ANNOUNCE,survey-24-0080,r03,"{""deadline"":138.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.8],""sender"":""r03"",""t"":137.0,""t_ref"":0.0,""task_id"":""survey-24-0080"",""type"":""survey""}"
137.000,ANNOUNCE,survey-19-0079,r05,"{""deadline"":138.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.4000000000000001],""sender"":""r05"",""t"":137.0,""t_ref"":0.0,""task_id"":""survey-19-0079"",""type"":""survey""}"
137.000,FAILED,survey-06-0077,r06,{}
137.400,DONE,roi-021,r00,"{""sender"":""r00"",""t"":137.4,""task_id"":""roi-021""}"
137.500,AWARD,roi-014,r05,"{""sender"":""r05"",""t"":137.5,""task_id"":""roi-014"",""winners"":[""r05""]}"
137.600,RELEASE,survey-01-0072,r05,"{""reason"":""preempted"",""sender"":""r05"",""t"":137.6,""task_id"":""survey-01-0072""}"
137.700,ANNOUNCE,survey-01-0072,r01,"{""deadline"":138.7,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,0.2],""sender"":""r01"",""t"":137.7,""t_ref"":106.5,""task_id"":""survey-01-0072"",""type"":""survey""}"
137.800,BID,survey-01-0072,r00,"{""cost"":0.42757783733905036,""sender"":""r00"",""t"":137.8,""task_id"":""survey-01-0072""}"
137.800,BID,survey-01-0072,r04,"{""cost"":0.43554427272154767,""sender"":""r04"",""t"":137.8,""task_id"":""survey-01-0072""}"
137.800,BID,survey-01-0072,r06,"{""cost"":0.4356850869631354,""sender"":""r06"",""t"":137.8,""task_id"":""survey-01-0072""}"
138.000,ANNOUNCE,survey-10-0082,r03,"{""deadline"":139.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.0],""sender"":""r03"",""t"":138.0,""t_ref"":53.0,""task_id"":""survey-10-0082"",""type"":""survey""}"
138.000,ANNOUNCE,survey-05-0083,r05,"{""deadline"":139.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,0.6000000000000001],""sender"":""r05"",""t"":138.0,""t_ref"":110.5,""task_id"":""survey-05-0083"",""type"":""survey""}"
138.000,ANNOUNCE,survey-13-0084,r06,"{""deadline"":139.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.4000000000000001,1.0],""sender"":""r06"",""t"":138.0,""t_ref"":119.5,""task_id"":""survey-13-0084"",""type"":""survey""}"
138.000,ANNOUNCE,survey-22-0081,r01,"{""deadline"":139.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.0,1.8],""sender"":""r01"",""t"":138.0,""t_ref"":86.5,""task_id"":""survey-22-0081"",""type"":""survey""}"
138.000,ANNOUNCE,survey-24-0080,r03,"{""deadline"":139.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.8],""sender"":""r03"",""t"":138.0,""t_ref"":0.0,""task_id"":""survey-24-0080"",""type"":""survey""}"
138.000,ANNOUNCE,survey-19-0079,r05,"{""deadline"":139.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.4000000000000001],""sender"":""r05"",""t"":138.0,""t_ref"":0.0,""task_id"":""survey-19-0079"",""type"":""survey""}"
138.700,AWARD,survey-01-0072,r01,"{""sender"":""r01"",""t"":138.7,""task_id"":""survey-01-0072"",""winners"":[""r00""]}"
139.000,FAILED,survey-22-0081,r01,{}
139.000,FAILED,survey-24-0080,r03,{}
139.000,ANNOUNCE,survey-10-0082,r03,"{""deadline"":140.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.0],""sender"":""r03"",""t"":139.0,""t_ref"":53.0,""task_id"":""survey-10-0082"",""type"":""survey""}"
139.000,FAILED,survey-19-0079,r05,{}
139.000,ANNOUNCE,survey-05-0083,r05,"{""deadline"":140.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,0.6000000000000001],""sender"":""r05"",""t"":139.0,""t_ref"":110.5,""task_id"":""survey-05-0083"",""type"":""survey""}"
139.000,ANNOUNCE,survey-13-0084,r06,"{""deadline"":140.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.4000000000000001,1.0],""sender"":""r06"",""t"":139.0,""t_ref"":119.5,""task_id"":""survey-13-0084"",""type"":""survey""}"
139.100,BID,survey-05-0083,r04,"{""cost"":0.5816320229000809,""sender"":""r04"",""t"":139.1,""task_id"":""survey-05-0083""}"
139.100,BID,survey-05-0083,r06,"{""cost"":0.5816563581072398,""sender"":""r06"",""t"":139.1,""task_id"":""survey-05-0083""}"
140.000,ANNOUNCE,survey-14-0085,r00,"{""deadline"":141.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.0],""sender"":""r00"",""t"":140.0,""t_ref"":121.0,""task_id"":""survey-14-0085"",""type"":""survey""}"
140.000,ANNOUNCE,survey-23-0086,r02,"{""deadline"":141.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.4000000000000001,1.8],""sender"":""r02"",""t"":140.0,""t_ref"":121.5,""task_id"":""survey-23-0086"",""type"":""survey""}"
140.000,ANNOUNCE,survey-10-0082,r03,"{""deadline"":141.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.0],""sender"":""r03"",""t"":140.0,""t_ref"":53.0,""task_id"":""survey-10-0082"",""type"":""survey""}"
140.000,AWARD,survey-05-0083,r05,"{""sender"":""r05"",""t"":140.0,""task_id"":""survey-05-0083"",""winners"":[""r04""]}"
140.000,ANNOUNCE,survey-13-0084,r06,"{""deadline"":141.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.4000000000000001,1.0],""sender"":""r06"",""t"":140.0,""t_ref"":119.5,""task_id"":""survey-13-0084"",""type"":""survey""}"
140.100,BID,survey-23-0086,r06,"{""cost"":0.5514742193466334,""sender"":""r06"",""t"":140.1,""task_id"":""survey-23-0086""}"
141.000,ANNOUNCE,survey-14-0085,r00,"{""deadline"":142.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.0],""sender"":""r00"",""t"":141.0,""t_ref"":121.0,""task_id"":""survey-14-0085"",""type"":""survey""}"
141.000,AWARD,survey-23-0086,r02,"{""sender"":""r02"",""t"":141.0,""task_id"":""survey-23-0086"",""winners"":[""r06""]}"
141.000,FAILED,survey-10-0082,r03,{}
141.000,FAILED,survey-13-0084,r06,{}
142.000,ANNOUNCE,survey-14-0085,r00,"{""deadline"":143.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.0],""sender"":""r00"",""t"":142.0,""t_ref"":121.0,""task_id"":""survey-14-0085"",""type"":""survey""}"
143.000,FAILED,survey-14-0085,r00,{}
144.000,ANNOUNCE,survey-18-0087,r04,"{""deadline"":145.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.4000000000000001,1.4000000000000001],""sender"":""r04"",""t"":144.0,""t_ref"":124.0,""task_id"":""survey-18-0087"",""type"":""survey""}"
